gene_id,variant_id,molecular_profile_id,evidence_id
58.0,1741.0,1617,9181.0
58.0,1741.0,1617,9198.0
58.0,1741.0,1617,9909.0
58.0,1741.0,1617,10175.0
58.0,1741.0,1617,10687.0
58.0,1741.0,1617,10711.0
58.0,1741.0,1617,10775.0
58.0,1741.0,1617,10783.0
58.0,1741.0,1617,10831.0
58.0,1741.0,1617,10848.0
58.0,1741.0,1617,10990.0
58.0,1742.0,1618,4907.0
58.0,1742.0,1618,8530.0
58.0,1742.0,1618,10200.0
58.0,1743.0,1619,4908.0
58.0,1743.0,1619,5088.0
58.0,1743.0,1619,5411.0
58.0,1743.0,1619,5436.0
58.0,1743.0,1619,5454.0
58.0,1743.0,1619,9203.0
58.0,1744.0,1620,4909.0
58.0,1744.0,1620,6875.0
58.0,1744.0,1620,8584.0
58.0,1745.0,1621,4910.0
58.0,1745.0,1621,5214.0
58.0,1745.0,1621,5232.0
58.0,1745.0,1621,5254.0
58.0,1745.0,1621,5294.0
58.0,1745.0,1621,6581.0
58.0,1745.0,1621,6612.0
58.0,1745.0,1621,6878.0
58.0,1745.0,1621,8368.0
58.0,1745.0,1621,8468.0
58.0,1745.0,1621,8777.0
58.0,1745.0,1621,8988.0
58.0,1745.0,1621,9194.0
58.0,1745.0,1621,10496.0
58.0,1745.0,1621,10623.0
58.0,1745.0,1621,10869.0
58.0,1746.0,1622,4911.0
58.0,1746.0,1622,5061.0
58.0,1746.0,1622,5125.0
58.0,1746.0,1622,5179.0
58.0,1746.0,1622,5262.0
58.0,1746.0,1622,5311.0
58.0,1746.0,1622,5400.0
58.0,1746.0,1622,5466.0
58.0,1746.0,1622,5481.0
58.0,1746.0,1622,5526.0
58.0,1746.0,1622,5584.0
58.0,1746.0,1622,5669.0
58.0,1746.0,1622,5673.0
58.0,1746.0,1622,5681.0
58.0,1746.0,1622,5699.0
58.0,1746.0,1622,5706.0
58.0,1746.0,1622,5795.0
58.0,1746.0,1622,6338.0
58.0,1746.0,1622,6496.0
58.0,1746.0,1622,6501.0
58.0,1746.0,1622,6691.0
58.0,1746.0,1622,6754.0
58.0,1746.0,1622,6774.0
58.0,1746.0,1622,6776.0
58.0,1746.0,1622,6836.0
58.0,1746.0,1622,7141.0
58.0,1746.0,1622,7720.0
58.0,1746.0,1622,7891.0
58.0,1746.0,1622,8255.0
58.0,1746.0,1622,8412.0
58.0,1746.0,1622,8438.0
58.0,1746.0,1622,8450.0
58.0,1746.0,1622,8458.0
58.0,1746.0,1622,8475.0
58.0,1746.0,1622,8493.0
58.0,1746.0,1622,8709.0
58.0,1746.0,1622,8718.0
58.0,1746.0,1622,8733.0
58.0,1746.0,1622,8769.0
58.0,1746.0,1622,8805.0
58.0,1746.0,1622,8874.0
58.0,1746.0,1622,9030.0
58.0,1746.0,1622,9040.0
58.0,1746.0,1622,9110.0
58.0,1746.0,1622,9125.0
58.0,1746.0,1622,9253.0
58.0,1746.0,1622,9437.0
58.0,1746.0,1622,9925.0
58.0,1746.0,1622,9991.0
58.0,1746.0,1622,10468.0
58.0,1746.0,1622,10671.0
58.0,1746.0,1622,10728.0
58.0,1746.0,1622,10756.0
58.0,1746.0,1622,10777.0
58.0,1746.0,1622,10820.0
58.0,1746.0,1622,10868.0
58.0,1746.0,1622,10900.0
58.0,1746.0,5273,8790.0
58.0,1747.0,1623,4912.0
58.0,1747.0,1623,4952.0
58.0,1747.0,1623,4980.0
58.0,1747.0,1623,4995.0
58.0,1747.0,1623,5012.0
58.0,1747.0,1623,5052.0
58.0,1747.0,1623,5077.0
58.0,1747.0,1623,5184.0
58.0,1747.0,1623,5253.0
58.0,1747.0,1623,5265.0
58.0,1747.0,1623,5313.0
58.0,1747.0,1623,5382.0
58.0,1747.0,1623,5468.0
58.0,1747.0,1623,5484.0
58.0,1747.0,1623,5527.0
58.0,1747.0,1623,5545.0
58.0,1747.0,1623,5558.0
58.0,1747.0,1623,5621.0
58.0,1747.0,1623,5663.0
58.0,1747.0,1623,5667.0
58.0,1747.0,1623,5695.0
58.0,1747.0,1623,5702.0
58.0,1747.0,1623,5769.0
58.0,1747.0,1623,5786.0
58.0,1747.0,1623,5796.0
58.0,1747.0,1623,5848.0
58.0,1747.0,1623,6117.0
58.0,1747.0,1623,6350.0
58.0,1747.0,1623,6416.0
58.0,1747.0,1623,6477.0
58.0,1747.0,1623,6490.0
58.0,1747.0,1623,6491.0
58.0,1747.0,1623,6519.0
58.0,1747.0,1623,6586.0
58.0,1747.0,1623,6618.0
58.0,1747.0,1623,6631.0
58.0,1747.0,1623,6652.0
58.0,1747.0,1623,6667.0
58.0,1747.0,1623,6689.0
58.0,1747.0,1623,6700.0
58.0,1747.0,1623,6731.0
58.0,1747.0,1623,6747.0
58.0,1747.0,1623,6761.0
58.0,1747.0,1623,6773.0
58.0,1747.0,1623,6777.0
58.0,1747.0,1623,6840.0
58.0,1747.0,1623,6879.0
58.0,1747.0,1623,6926.0
58.0,1747.0,1623,7142.0
58.0,1747.0,1623,7736.0
58.0,1747.0,1623,8148.0
58.0,1747.0,1623,8149.0
58.0,1747.0,1623,8150.0
58.0,1747.0,1623,8151.0
58.0,1747.0,1623,8226.0
58.0,1747.0,1623,8288.0
58.0,1747.0,1623,8350.0
58.0,1747.0,1623,8373.0
58.0,1747.0,1623,8394.0
58.0,1747.0,1623,8440.0
58.0,1747.0,1623,8469.0
58.0,1747.0,1623,8473.0
58.0,1747.0,1623,8477.0
58.0,1747.0,1623,8485.0
58.0,1747.0,1623,8519.0
58.0,1747.0,1623,8526.0
58.0,1747.0,1623,8561.0
58.0,1747.0,1623,8573.0
58.0,1747.0,1623,8585.0
58.0,1747.0,1623,8605.0
58.0,1747.0,1623,8621.0
58.0,1747.0,1623,8652.0
58.0,1747.0,1623,8710.0
58.0,1747.0,1623,8735.0
58.0,1747.0,1623,8751.0
58.0,1747.0,1623,8782.0
58.0,1747.0,1623,8800.0
58.0,1747.0,1623,8807.0
58.0,1747.0,1623,8823.0
58.0,1747.0,1623,8968.0
58.0,1747.0,1623,8991.0
58.0,1747.0,1623,9032.0
58.0,1747.0,1623,9046.0
58.0,1747.0,1623,9052.0
58.0,1747.0,1623,9059.0
58.0,1747.0,1623,9066.0
58.0,1747.0,1623,9121.0
58.0,1747.0,1623,9192.0
58.0,1747.0,1623,9369.0
58.0,1747.0,1623,9386.0
58.0,1747.0,1623,9403.0
58.0,1747.0,1623,9928.0
58.0,1747.0,1623,9988.0
58.0,1747.0,1623,10304.0
58.0,1747.0,1623,10473.0
58.0,1747.0,1623,10497.0
58.0,1747.0,1623,10730.0
58.0,1747.0,1623,10749.0
58.0,1747.0,1623,10819.0
58.0,1747.0,1623,10828.0
58.0,1747.0,1623,10859.0
58.0,1747.0,1623,10870.0
58.0,1747.0,1623,10953.0
58.0,1748.0,1624,4914.0
58.0,1748.0,1624,4983.0
58.0,1748.0,1624,5149.0
58.0,1748.0,1624,5198.0
58.0,1748.0,1624,5316.0
58.0,1748.0,1624,5470.0
58.0,1748.0,1624,6591.0
58.0,1748.0,1624,7004.0
58.0,1748.0,1624,8712.0
58.0,1748.0,1624,8738.0
58.0,1748.0,1624,8832.0
58.0,1748.0,1624,8993.0
58.0,1748.0,1624,9858.0
58.0,1748.0,1624,9931.0
58.0,1748.0,1624,10621.0
58.0,1749.0,1625,4915.0
58.0,1750.0,,
58.0,1752.0,1628,4918.0
58.0,1752.0,1628,5000.0
58.0,1752.0,1628,5030.0
58.0,1752.0,1628,5036.0
58.0,1752.0,1628,5135.0
58.0,1752.0,1628,5270.0
58.0,1752.0,1628,5337.0
58.0,1752.0,1628,5594.0
58.0,1752.0,1628,6793.0
58.0,1752.0,1628,6861.0
58.0,1752.0,1628,8135.0
58.0,1752.0,1628,8424.0
58.0,1752.0,1628,8525.0
58.0,1752.0,1628,8753.0
58.0,1752.0,1628,8786.0
58.0,1752.0,1628,9267.0
58.0,1752.0,1628,9999.0
58.0,1752.0,1628,10434.0
58.0,1752.0,1628,10436.0
58.0,1752.0,1628,10792.0
58.0,1754.0,1630,4920.0
58.0,1754.0,1630,4962.0
58.0,1754.0,1630,5130.0
58.0,1754.0,1630,5341.0
58.0,1754.0,1630,8754.0
58.0,1754.0,1630,9346.0
58.0,1754.0,1630,10544.0
58.0,1755.0,1631,4921.0
58.0,1755.0,1631,5001.0
58.0,1755.0,1631,5020.0
58.0,1755.0,1631,5027.0
58.0,1755.0,1631,5187.0
58.0,1755.0,1631,5250.0
58.0,1755.0,1631,5376.0
58.0,1755.0,1631,5491.0
58.0,1755.0,1631,5521.0
58.0,1755.0,1631,5587.0
58.0,1755.0,1631,5665.0
58.0,1755.0,1631,5680.0
58.0,1755.0,1631,5842.0
58.0,1755.0,1631,6022.0
58.0,1755.0,1631,6289.0
58.0,1755.0,1631,6429.0
58.0,1755.0,1631,6545.0
58.0,1755.0,1631,6548.0
58.0,1755.0,1631,6558.0
58.0,1755.0,1631,6656.0
58.0,1755.0,1631,6745.0
58.0,1755.0,1631,6795.0
58.0,1755.0,1631,6863.0
58.0,1755.0,1631,7893.0
58.0,1755.0,1631,8211.0
58.0,1755.0,1631,8378.0
58.0,1755.0,1631,8395.0
58.0,1755.0,1631,8523.0
58.0,1755.0,1631,8723.0
58.0,1755.0,1631,8794.0
58.0,1755.0,1631,8940.0
58.0,1755.0,1631,8970.0
58.0,1755.0,1631,9025.0
58.0,1755.0,1631,9120.0
58.0,1755.0,1631,9137.0
58.0,1755.0,1631,9199.0
58.0,1755.0,1631,9270.0
58.0,1755.0,1631,9368.0
58.0,1755.0,1631,9539.0
58.0,1755.0,1631,9859.0
58.0,1755.0,1631,9903.0
58.0,1755.0,1631,10439.0
58.0,1755.0,1631,10712.0
58.0,1755.0,1631,10865.0
58.0,1755.0,1631,10879.0
58.0,1755.0,1631,10901.0
58.0,1755.0,1631,10963.0
58.0,1756.0,1632,4922.0
58.0,1756.0,1632,6332.0
58.0,1756.0,1632,9814.0
58.0,1756.0,1632,10545.0
58.0,1757.0,1633,4923.0
58.0,1757.0,1633,5213.0
58.0,1757.0,1633,5236.0
58.0,1757.0,1633,5428.0
58.0,1757.0,1633,5522.0
58.0,1757.0,1633,5597.0
58.0,1757.0,1633,5683.0
58.0,1757.0,1633,5800.0
58.0,1757.0,1633,6559.0
58.0,1757.0,1633,6663.0
58.0,1757.0,1633,6796.0
58.0,1757.0,1633,8327.0
58.0,1757.0,1633,8467.0
58.0,1757.0,1633,8529.0
58.0,1757.0,1633,8535.0
58.0,1757.0,1633,8725.0
58.0,1757.0,1633,9271.0
58.0,1757.0,1633,10961.0
58.0,1758.0,1634,4924.0
58.0,1759.0,1635,4925.0
58.0,1759.0,1635,5209.0
58.0,1759.0,1635,6550.0
58.0,1759.0,1635,6560.0
58.0,1759.0,1635,6635.0
58.0,1759.0,1635,8748.0
58.0,1759.0,1635,10960.0
58.0,1760.0,1636,4926.0
58.0,1760.0,1636,5157.0
58.0,1760.0,1636,5210.0
58.0,1760.0,1636,5243.0
58.0,1760.0,1636,5291.0
58.0,1760.0,1636,6486.0
58.0,1760.0,1636,6562.0
58.0,1760.0,1636,6733.0
58.0,1760.0,1636,6802.0
58.0,1760.0,1636,8527.0
58.0,1760.0,1636,8567.0
58.0,1760.0,1636,8617.0
58.0,1760.0,1636,8750.0
58.0,1760.0,1636,8973.0
58.0,1760.0,1636,9272.0
58.0,1760.0,1636,9354.0
58.0,1760.0,1636,9382.0
58.0,1760.0,1636,10307.0
58.0,1760.0,1636,10547.0
58.0,1760.0,1636,10857.0
58.0,1761.0,1637,4927.0
58.0,1761.0,1637,5060.0
58.0,1761.0,1637,5168.0
58.0,1761.0,1637,5598.0
58.0,1761.0,1637,8407.0
58.0,1761.0,1637,8432.0
58.0,1761.0,1637,8756.0
58.0,1761.0,1637,8956.0
58.0,1761.0,1637,9135.0
58.0,1761.0,1637,9179.0
58.0,1761.0,1637,9906.0
58.0,1761.0,1637,10942.0
58.0,1762.0,1638,4928.0
58.0,1763.0,1639,4929.0
58.0,1763.0,1639,5003.0
58.0,1763.0,1639,5021.0
58.0,1763.0,1639,5585.0
58.0,1763.0,1639,6601.0
58.0,1763.0,1639,6771.0
58.0,1763.0,1639,8532.0
58.0,1763.0,1639,8872.0
58.0,1763.0,1639,9184.0
58.0,1763.0,1639,9275.0
58.0,1763.0,1639,10863.0
58.0,1764.0,1640,4930.0
58.0,1764.0,1640,5498.0
58.0,1766.0,1642,4932.0
58.0,1767.0,1643,4933.0
58.0,1767.0,1643,5044.0
58.0,1767.0,1643,5090.0
58.0,1767.0,1643,5295.0
58.0,1767.0,1643,5395.0
58.0,1767.0,1643,6330.0
58.0,1767.0,1643,6682.0
58.0,1767.0,1643,8697.0
58.0,1767.0,1643,8768.0
58.0,1767.0,1643,9186.0
58.0,1767.0,1643,10004.0
58.0,1767.0,1643,10453.0
58.0,1768.0,1644,4934.0
58.0,1769.0,1645,4935.0
58.0,1769.0,1645,4992.0
58.0,1769.0,1645,5607.0
58.0,1769.0,1645,6608.0
58.0,1769.0,1645,6826.0
58.0,1769.0,1645,8942.0
58.0,1770.0,1646,4936.0
58.0,1771.0,1647,4937.0
58.0,1771.0,1647,6467.0
58.0,1772.0,1648,4939.0
58.0,1772.0,1648,5175.0
58.0,1772.0,1648,5349.0
58.0,1772.0,1648,6161.0
58.0,1772.0,1648,8459.0
58.0,1772.0,1648,8574.0
58.0,1772.0,1648,8989.0
58.0,1772.0,1648,10204.0
58.0,1772.0,1648,10618.0
58.0,1773.0,1649,4940.0
58.0,1773.0,1649,5050.0
58.0,1773.0,1649,5189.0
58.0,1773.0,1649,6584.0
58.0,1773.0,1649,8245.0
58.0,1773.0,1649,8593.0
58.0,1773.0,1649,9205.0
58.0,1773.0,1649,10829.0
58.0,1774.0,1650,4941.0
58.0,1774.0,1650,5063.0
58.0,1774.0,1650,5190.0
58.0,1774.0,1650,5267.0
58.0,1774.0,1650,5355.0
58.0,1774.0,1650,6527.0
58.0,1774.0,1650,6535.0
58.0,1774.0,1650,6585.0
58.0,1774.0,1650,6616.0
58.0,1774.0,1650,6837.0
58.0,1774.0,1650,7895.0
58.0,1774.0,1650,8397.0
58.0,1774.0,1650,8439.0
58.0,1774.0,1650,8528.0
58.0,1774.0,1650,8634.0
58.0,1774.0,1650,9026.0
58.0,1774.0,1650,9047.0
58.0,1774.0,1650,9251.0
58.0,1774.0,1650,9279.0
58.0,1774.0,1650,9399.0
58.0,1774.0,1650,9926.0
58.0,1774.0,1650,9990.0
58.0,1774.0,1650,10125.0
58.0,1774.0,1650,10205.0
58.0,1774.0,1650,10470.0
58.0,1774.0,1650,10703.0
58.0,1774.0,1650,10976.0
58.0,1775.0,1651,4942.0
58.0,1776.0,1652,4943.0
58.0,1776.0,1652,5055.0
58.0,1776.0,1652,6027.0
58.0,1776.0,1652,6119.0
58.0,1776.0,1652,6167.0
58.0,1776.0,1652,8491.0
58.0,1777.0,1653,4944.0
58.0,1777.0,1653,5057.0
58.0,1777.0,1653,8761.0
58.0,1778.0,1654,4945.0
58.0,1778.0,1654,6881.0
58.0,1778.0,1654,10651.0
58.0,1778.0,1654,10735.0
58.0,1779.0,1655,4946.0
58.0,1780.0,1656,4947.0
58.0,1780.0,1656,5166.0
58.0,1780.0,1656,5652.0
58.0,1780.0,1656,6655.0
58.0,1780.0,1656,8496.0
58.0,1780.0,1656,8760.0
58.0,1780.0,1656,9252.0
58.0,1781.0,1657,4948.0
58.0,1782.0,1658,4949.0
58.0,1782.0,1658,4976.0
58.0,1782.0,1658,5154.0
58.0,1782.0,1658,5461.0
58.0,1782.0,1658,5609.0
58.0,1782.0,1658,5684.0
58.0,1782.0,1658,6609.0
58.0,1782.0,1658,8139.0
58.0,1782.0,1658,8140.0
58.0,1782.0,1658,9389.0
58.0,1782.0,1658,10956.0
58.0,1783.0,1659,4950.0
58.0,1783.0,1659,5646.0
58.0,1784.0,1660,4954.0
58.0,1784.0,1660,5211.0
58.0,1784.0,1660,5370.0
58.0,1784.0,1660,5471.0
58.0,1784.0,1660,5623.0
58.0,1784.0,1660,6592.0
58.0,1784.0,1660,6677.0
58.0,1784.0,1660,8224.0
58.0,1784.0,1660,8399.0
58.0,1784.0,1660,8682.0
58.0,1784.0,1660,8877.0
58.0,1784.0,1660,9932.0
58.0,1784.0,1660,10986.0
58.0,1785.0,1661,4956.0
58.0,1787.0,1663,4917.0
58.0,1787.0,1663,4958.0
58.0,1787.0,1663,4998.0
58.0,1787.0,1663,5026.0
58.0,1787.0,1663,5034.0
58.0,1787.0,1663,5161.0
58.0,1787.0,1663,5212.0
58.0,1787.0,1663,5328.0
58.0,1787.0,1663,5592.0
58.0,1787.0,1663,5693.0
58.0,1787.0,1663,5765.0
58.0,1787.0,1663,6352.0
58.0,1787.0,1663,6468.0
58.0,1787.0,1663,6556.0
58.0,1787.0,1663,6661.0
58.0,1787.0,1663,6789.0
58.0,1787.0,1663,7746.0
58.0,1787.0,1663,8208.0
58.0,1787.0,1663,8229.0
58.0,1787.0,1663,8954.0
58.0,1787.0,1663,8974.0
58.0,1787.0,1663,9136.0
58.0,1787.0,1663,9265.0
58.0,1787.0,1663,9786.0
58.0,1787.0,1663,9897.0
58.0,1787.0,1663,10702.0
58.0,1787.0,1663,10774.0
58.0,1787.0,1663,10786.0
58.0,1787.0,1663,10926.0
58.0,1788.0,1664,4959.0
58.0,1788.0,1664,5104.0
58.0,1788.0,1664,5159.0
58.0,1788.0,1664,5287.0
58.0,1788.0,1664,5499.0
58.0,1788.0,1664,5582.0
58.0,1788.0,1664,6131.0
58.0,1788.0,1664,6644.0
58.0,1788.0,1664,6662.0
58.0,1788.0,1664,6710.0
58.0,1788.0,1664,6728.0
58.0,1788.0,1664,6791.0
58.0,1788.0,1664,6859.0
58.0,1788.0,1664,6890.0
58.0,1788.0,1664,8569.0
58.0,1788.0,1664,8795.0
58.0,1788.0,1664,8875.0
58.0,1788.0,1664,8975.0
58.0,1788.0,1664,9038.0
58.0,1788.0,1664,9127.0
58.0,1788.0,1664,9482.0
58.0,1788.0,1664,9896.0
58.0,1788.0,1664,10430.0
58.0,1789.0,1665,4960.0
58.0,1789.0,1665,8136.0
58.0,1791.0,1667,4963.0
58.0,1791.0,1667,8146.0
58.0,1791.0,1667,9262.0
58.0,1792.0,1668,4964.0
58.0,1792.0,1668,5448.0
58.0,1793.0,1669,4965.0
58.0,1793.0,1669,5086.0
58.0,1793.0,1669,5150.0
58.0,1793.0,1669,5321.0
58.0,1793.0,1669,5368.0
58.0,1793.0,1669,5449.0
58.0,1793.0,1669,5600.0
58.0,1793.0,1669,5753.0
58.0,1793.0,1669,6140.0
58.0,1793.0,1669,6552.0
58.0,1793.0,1669,6807.0
58.0,1793.0,1669,8249.0
58.0,1793.0,1669,8398.0
58.0,1793.0,1669,9054.0
58.0,1793.0,1669,9093.0
58.0,1793.0,1669,9907.0
58.0,1793.0,1669,10891.0
58.0,1793.0,1669,10989.0
58.0,1794.0,1670,4966.0
58.0,1794.0,1670,5137.0
58.0,1794.0,1670,5405.0
58.0,1794.0,1670,5433.0
58.0,1794.0,1670,5550.0
58.0,1794.0,1670,5561.0
58.0,1794.0,1670,5771.0
58.0,1794.0,1670,6810.0
58.0,1794.0,1670,8214.0
58.0,1794.0,1670,8286.0
58.0,1794.0,1670,9908.0
58.0,1795.0,1671,4968.0
58.0,1795.0,1671,5138.0
58.0,1796.0,1672,4969.0
58.0,1796.0,1672,5043.0
58.0,1796.0,1672,5073.0
58.0,1796.0,1672,5177.0
58.0,1796.0,1672,5260.0
58.0,1796.0,1672,5304.0
58.0,1796.0,1672,5352.0
58.0,1796.0,1672,5379.0
58.0,1796.0,1672,5492.0
58.0,1796.0,1672,5603.0
58.0,1796.0,1672,5802.0
58.0,1796.0,1672,6353.0
58.0,1796.0,1672,6566.0
58.0,1796.0,1672,6602.0
58.0,1796.0,1672,6673.0
58.0,1796.0,1672,6681.0
58.0,1796.0,1672,7143.0
58.0,1796.0,1672,9541.0
58.0,1796.0,1672,9860.0
58.0,1796.0,1672,10166.0
58.0,1796.0,1672,10448.0
58.0,1796.0,1672,10922.0
58.0,1797.0,1673,4970.0
58.0,1797.0,1673,5139.0
58.0,1797.0,1673,6145.0
58.0,1798.0,1674,4971.0
58.0,1798.0,1674,5083.0
58.0,1798.0,1674,5143.0
58.0,1798.0,1674,5276.0
58.0,1798.0,1674,5435.0
58.0,1798.0,1674,5477.0
58.0,1798.0,1674,5846.0
58.0,1798.0,1674,6905.0
58.0,1798.0,1674,8998.0
58.0,1798.0,1674,9976.0
58.0,1798.0,1674,10454.0
58.0,1798.0,1674,10614.0
58.0,1800.0,1676,4973.0
58.0,1800.0,1676,5128.0
58.0,1801.0,1677,4974.0
58.0,1801.0,1677,5152.0
58.0,1801.0,1677,5202.0
58.0,1801.0,1677,5284.0
58.0,1801.0,1677,5543.0
58.0,1801.0,1677,5608.0
58.0,1801.0,1677,5757.0
58.0,1801.0,1677,5764.0
58.0,1801.0,1677,6347.0
58.0,1801.0,1677,6512.0
58.0,1801.0,1677,6573.0
58.0,1801.0,1677,8482.0
58.0,1801.0,1677,8789.0
58.0,1801.0,1677,9101.0
58.0,1801.0,1677,9188.0
58.0,1801.0,1677,9917.0
58.0,1801.0,1677,9997.0
58.0,1801.0,1677,10459.0
58.0,1801.0,1677,10852.0
58.0,1801.0,1677,10978.0
58.0,1802.0,1678,4975.0
58.0,1802.0,1678,5145.0
58.0,1803.0,1679,4977.0
58.0,1803.0,1679,5146.0
58.0,1803.0,1679,5239.0
58.0,1803.0,1679,5389.0
58.0,1803.0,1679,5464.0
58.0,1803.0,1679,5580.0
58.0,1803.0,1679,6160.0
58.0,1803.0,1679,8804.0
58.0,1803.0,1679,9001.0
58.0,1804.0,1680,4978.0
58.0,1804.0,1680,5009.0
58.0,1804.0,1680,5028.0
58.0,1804.0,1680,5031.0
58.0,1804.0,1680,5049.0
58.0,1804.0,1680,5075.0
58.0,1804.0,1680,5181.0
58.0,1804.0,1680,5233.0
58.0,1804.0,1680,5240.0
58.0,1804.0,1680,5263.0
58.0,1804.0,1680,5375.0
58.0,1804.0,1680,5483.0
58.0,1804.0,1680,5525.0
58.0,1804.0,1680,5617.0
58.0,1804.0,1680,5670.0
58.0,1804.0,1680,5761.0
58.0,1804.0,1680,5791.0
58.0,1804.0,1680,5793.0
58.0,1804.0,1680,6116.0
58.0,1804.0,1680,6201.0
58.0,1804.0,1680,6220.0
58.0,1804.0,1680,6221.0
58.0,1804.0,1680,6356.0
58.0,1804.0,1680,6427.0
58.0,1804.0,1680,6488.0
58.0,1804.0,1680,6583.0
58.0,1804.0,1680,6614.0
58.0,1804.0,1680,6630.0
58.0,1804.0,1680,6676.0
58.0,1804.0,1680,6697.0
58.0,1804.0,1680,6708.0
58.0,1804.0,1680,6770.0
58.0,1804.0,1680,6835.0
58.0,1804.0,1680,7715.0
58.0,1804.0,1680,7755.0
58.0,1804.0,1680,8153.0
58.0,1804.0,1680,8154.0
58.0,1804.0,1680,8222.0
58.0,1804.0,1680,8243.0
58.0,1804.0,1680,8295.0
58.0,1804.0,1680,8349.0
58.0,1804.0,1680,8391.0
58.0,1804.0,1680,8426.0
58.0,1804.0,1680,8497.0
58.0,1804.0,1680,8592.0
58.0,1804.0,1680,8612.0
58.0,1804.0,1680,8770.0
58.0,1804.0,1680,8799.0
58.0,1804.0,1680,8937.0
58.0,1804.0,1680,9005.0
58.0,1804.0,1680,9109.0
58.0,1804.0,1680,9128.0
58.0,1804.0,1680,9195.0
58.0,1804.0,1680,9204.0
58.0,1804.0,1680,9277.0
58.0,1804.0,1680,9363.0
58.0,1804.0,1680,9540.0
58.0,1804.0,1680,9923.0
58.0,1804.0,1680,10203.0
58.0,1804.0,1680,10467.0
58.0,1804.0,1680,10485.0
58.0,1804.0,1680,10501.0
58.0,1804.0,1680,10784.0
58.0,1804.0,1680,10812.0
58.0,1804.0,1680,10860.0
58.0,1804.0,1680,10877.0
58.0,1804.0,1680,10921.0
58.0,1804.0,1680,10983.0
58.0,1805.0,1681,4979.0
58.0,1805.0,1681,5241.0
58.0,1805.0,1681,5566.0
58.0,1805.0,1681,10758.0
58.0,1806.0,1682,4982.0
58.0,1806.0,1682,8130.0
58.0,1807.0,1683,4984.0
58.0,1807.0,1683,5142.0
58.0,1808.0,1684,4985.0
58.0,1808.0,1684,5199.0
58.0,1808.0,1684,6593.0
58.0,1809.0,1685,4986.0
58.0,1809.0,1685,5056.0
58.0,1809.0,1685,5170.0
58.0,1809.0,1685,6015.0
58.0,1809.0,1685,7735.0
58.0,1809.0,1685,8429.0
58.0,1809.0,1685,9055.0
58.0,1810.0,1686,4987.0
58.0,1810.0,1686,5097.0
58.0,1810.0,1686,5134.0
58.0,1810.0,1686,5360.0
58.0,1810.0,1686,5404.0
58.0,1810.0,1686,5472.0
58.0,1810.0,1686,5691.0
58.0,1810.0,1686,6596.0
58.0,1810.0,1686,6623.0
58.0,1810.0,1686,8128.0
58.0,1810.0,1686,8129.0
58.0,1810.0,1686,8693.0
58.0,1810.0,1686,9255.0
58.0,1810.0,1686,10738.0
58.0,1810.0,1686,10811.0
58.0,1811.0,1687,4988.0
58.0,1811.0,1687,5033.0
58.0,1811.0,1687,5422.0
58.0,1811.0,1687,5591.0
58.0,1811.0,1687,9898.0
58.0,1812.0,1688,4989.0
58.0,1813.0,1689,4991.0
58.0,1813.0,1689,5437.0
58.0,1813.0,1689,5455.0
58.0,1813.0,1689,5578.0
58.0,1813.0,1689,7756.0
58.0,1813.0,1689,8242.0
58.0,1813.0,1689,9187.0
58.0,1814.0,1690,4993.0
58.0,1814.0,1690,5412.0
58.0,1814.0,1690,5438.0
58.0,1814.0,1690,5480.0
58.0,1814.0,1690,6827.0
58.0,1814.0,1690,9918.0
58.0,1814.0,1690,10751.0
58.0,1814.0,1690,10805.0
58.0,1815.0,1691,4994.0
58.0,1815.0,1691,5230.0
58.0,1815.0,1691,5430.0
58.0,1815.0,1691,5801.0
58.0,1815.0,1691,8203.0
58.0,1815.0,1691,8455.0
58.0,1815.0,1691,8539.0
58.0,1815.0,1691,8587.0
58.0,1815.0,1691,8802.0
58.0,1815.0,1691,9372.0
58.0,1815.0,1691,9385.0
58.0,1816.0,1692,4999.0
58.0,1816.0,1692,5163.0
58.0,1816.0,1692,8976.0
58.0,1818.0,1694,5002.0
58.0,1818.0,1694,9392.0
58.0,1818.0,1694,10552.0
58.0,1820.0,1696,5005.0
58.0,1820.0,1696,5022.0
58.0,1820.0,1696,5228.0
58.0,1821.0,1697,5006.0
58.0,1821.0,1697,6904.0
58.0,1821.0,1697,8611.0
58.0,1821.0,1697,9276.0
58.0,1821.0,1697,10773.0
58.0,1821.0,1697,10833.0
58.0,1822.0,1698,5007.0
58.0,1822.0,1698,7738.0
58.0,1823.0,1699,5008.0
58.0,1823.0,1699,5023.0
58.0,1824.0,1700,5010.0
58.0,1824.0,1700,5383.0
58.0,1824.0,1700,5493.0
58.0,1824.0,1700,5563.0
58.0,1824.0,1700,5581.0
58.0,1824.0,1700,6615.0
58.0,1824.0,1700,6838.0
58.0,1824.0,1700,6923.0
58.0,1824.0,1700,8545.0
58.0,1824.0,1700,8990.0
58.0,1824.0,1700,9278.0
58.0,1824.0,1700,10469.0
58.0,1824.0,1700,10916.0
58.0,1825.0,1701,5011.0
58.0,1825.0,1701,5024.0
58.0,1825.0,1701,5302.0
58.0,1825.0,1701,5655.0
58.0,1825.0,1701,6357.0
58.0,1825.0,1701,6666.0
58.0,1825.0,1701,8606.0
58.0,1825.0,1701,8734.0
58.0,1825.0,1701,8791.0
58.0,1825.0,1701,8836.0
58.0,1825.0,1701,9989.0
58.0,1825.0,1701,10472.0
58.0,1825.0,1701,10681.0
